id,x,y,nearest_met_station_id,nearest_met_station_distance,nearest_met_station_angle,elevation_mean,traffic_speed,traffic_flow,link_length,fleet_mix_light,fleet_mix_medium,fleet_mix_heavy,fleet_mix_commercial,fleet_mix_bus,angle
53723.0,566082.2694,4484572.202,2.0,36512.08683,56.32003153,2.074074074075,26.76029624958413,256.7916111111109,1.07754,0.9166688876196778,0.016515979024309818,0.01709448212868719,0.008216633465336408,0.04142993700741406,74.531993444
53724.0,564512.4937,4484945.113,2.0,37402.35492,53.40864902,13.566666666649999,21.375641402833665,69.59167114583332,0.529165,0.8502919494823912,0.05957163885980864,0.05530892040697975,0.032387951286218165,0.01516928613525736,52.8568016659
53725.0,564918.7902,4485278.381,2.0,37202.47077,53.4552753,16.375,18.85914761746892,496.1593375,0.12568900000000002,0.9469592308721326,0.022277699732819845,0.02238964106931281,0.00966964087191895,0.0020166865659580788,45.20345728270001
53727.0,564807.2444,4485761.949,2.0,36602.20988,52.42508212,21.63636363635,21.009089138334108,552.5512628472222,0.584225,0.9358417773173768,0.028055728678172284,0.02748048305336931,0.009882026284503085,0.0,349.19374709
53728.0,564814.8402,4486267.075,2.0,36554.03287,52.33281586,23.5,40.970184027777755,120.70159756944444,0.047693,0.981298255200446,0.0051112263444858036,0.010490090853360034,0.0031004276017082433,0.0,166.900645353
53729.0,565053.1895,4486361.226,2.0,36286.18425,52.7088359,27.0,39.781206249999954,1735.209527777777,0.129855,0.9525885061623866,0.016429064355296147,0.021201652072850186,0.009780777409467171,0.0,84.80719501029999
53730.0,564883.9987,4486412.752,2.0,36331.44096,52.07618849,25.66666666665,49.747684027777844,172.27662465277785,0.233822,0.93968173266286,0.022941337453631902,0.026187820759771982,0.01118910912373622,0.0,205.01158448
53731.0,564942.4093,4486383.244,2.0,36244.15774,52.69629058,27.25,48.6952163194444,1502.5395982638888,0.292594,0.9721816490862876,0.011423583685932744,0.01526265685462816,0.001132110373151584,0.0,263.736113799
53732.0,565003.7513,4486332.692,2.0,36408.66159,52.54097891,28.0,49.95120763888894,134.57632013888892,0.07375,0.8163709618503955,0.08250951284845966,0.07245322831788371,0.02866629698326112,0.0,135.29334474200002
53733.0,564931.2796,4486284.129,2.0,36441.90737,52.62984109999999,26.66666666665,37.82068398114177,590.3379076388892,0.114242,0.9318174997835909,0.031216501305073373,0.028089255690544948,0.010774674927655476,0.0,86.6083330492
53734.0,565194.1535,4486374.944,2.0,36234.68093,52.79360297,25.0,36.29270381944445,2190.9715347222227,0.046226,0.9548559234149092,0.016656467441197326,0.0195323871345388,0.008955222009354759,0.0,83.41617725409999
53735.0,565064.961,4486353.91,2.0,36286.18425,52.7088359,26.5,44.99233854166666,455.76158750000025,0.116708,0.962748316964412,0.017498676496918688,0.013575864856674457,0.0061771416819948535,0.0,55.176880868699996
53736.0,565247.3127,4486413.263,2.0,36151.42071000001,52.86684076,24.66666666665,39.506127777777756,1739.1304062500005,0.088366,0.973752301423787,0.010651957094229876,0.014307867377859091,0.0012878741041239651,0.0,266.50054533900004
53737.0,565333.3605,4486386.096,2.0,36100.35674,53.03893274,23.5,40.29316944444444,1667.4849548611112,0.127426,0.944624082501619,0.022059087044362626,0.02584997666941953,0.007466853784598827,0.0,86.1461599196
53738.0,564704.1951,4486386.237,2.0,36331.44096,52.07618849,20.6,20.714961458333338,239.85168298611117,0.338731,0.9762528987290736,0.008784583652198101,0.0116134282947744,0.003349089323953969,0.0,238.931145763
53739.0,564619.5452,4486652.029,2.0,36284.13215,52.02203472,23.66666666665,25.266462152777766,166.86847638888898,0.242411,0.9685977618930484,0.007141192825936221,0.012607469901771251,0.011653575379244286,0.0,94.157306069
53742.0,565004.2556,4486502.661,2.0,36244.15774,52.69629058,28.7,49.41167847222218,236.59113263888904,0.265608,0.975818855211864,0.009046561557522443,0.011955420815710438,0.003179162414903251,0.0,299.134893831
53743.0,565333.9197,4486419.015,2.0,36130.26884,52.90372784,24.0,39.506127777777756,1739.1304062500005,0.019546,0.973752301423787,0.010651957094229876,0.014307867377859091,0.0012878741041239651,0.0,264.841583061
53747.0,565564.1548,4486442.568,2.0,35819.16612,53.37817036,23.75,57.92875173611105,688.0473131944443,0.268405,0.9980708583290886,0.0,0.0,0.001929141670911404,0.0,260.61647965
53748.0,565607.9016,4486425.761,2.0,35835.14254,53.40412819,24.0,57.66295347222212,925.0326986111113,0.21802600000000005,0.9903576455025428,0.0,0.0,0.009642354497457364,0.0,77.61899154390001
53749.0,565814.4848,4486504.272,2.0,35749.67999,53.45489964,26.0,57.92875173611105,688.0473131944443,0.052466999999999986,0.9980708583290886,0.0,0.0,0.001929141670911404,0.0,251.17590472
53751.0,565757.9213,4486429.674,2.0,35800.27717,53.32806431,25.0,48.99994880952375,2.782812273809523,0.117937,0.9960366807000036,0.0,0.0,0.003963319299996343,0.0,181.670262251
53753.0,565738.2274,4486833.802,2.0,35333.271069999995,52.67053879,28.5,48.99994880952375,2.782812273809523,0.385525,0.9960366807000036,0.0,0.0,0.003963319299996343,0.0,175.846897125
53754.0,566063.3889,4486596.225,2.0,35375.7948,53.84759505,24.125,57.92875173611105,688.0473131944443,0.277423,0.9980708583290886,0.0,0.0,0.001929141670911404,0.0,249.449736459
53755.0,565639.9074,4486873.771000002,2.0,35333.271069999995,52.67053879,28.5,25.278900659722236,1051.0833173611118,0.355033,0.957640963801206,0.017716422010411792,0.023726023385661644,0.0009165908027203019,0.0,198.281160075
53756.0,565482.8924,4486475.174,2.0,35865.0661,52.96361039999999,23.66666666665,25.2785765277778,1051.0833173611118,0.183681,0.957640963801206,0.017716422010411792,0.023726023385661644,0.0009165908027203019,0.0,225.14069531599998
53757.0,565696.9782,4487363.015,2.0,35007.58265,52.18511029999999,30.0,44.594762152777754,1052.7064611111123,0.274386,0.9577387764414472,0.017667629636981316,0.02366679347320984,0.0009268004483616332,0.0,175.116326778
53759.0,565657.5544,4487755.435,2.0,34759.62645,51.78538165,30.0,49.99178333333344,69.33915937500002,0.216089,0.6161499837757237,0.13677486765203875,0.2426469456157093,0.004428202956528213,0.0,173.549639685
53760.0,565674.0542,4487802.1510000015,2.0,34655.57615,51.75585491,30.0,44.993811111111135,983.3673593750008,0.272749,0.9660238126345928,0.01506093908726776,0.01850919138296428,0.0004060568951750525,0.0,181.47848432900003
53761.0,565714.8317,4487760.676,2.0,34701.99829,51.93243151,30.0,49.40916736111111,264.263190277778,0.199707,0.8403947833891391,0.06965006202527316,0.058767648234109474,0.03118750635147825,0.0,8.45223556226
53762.0,565695.6336,4487811.373,2.0,34640.6141,51.78699501,30.0,45.064544097222225,1036.0217812500002,0.261703,0.9526435185999188,0.017939062511362208,0.02661200110652813,0.0028054177821909827,0.0,2.16297515561
53763.0,565652.8116,4488052.419,2.0,34634.07295,51.68199934,30.0,20.986807291666654,72.5997166666667,0.02684,0.7109800841357773,0.10231808539464632,0.1809026842393476,0.005799146230228753,0.0,207.97388881700002
53764.0,565736.986,4488062.035,2.0,34586.68449,51.80347929,30.0,20.970372916666676,72.5997166666667,0.08618300000000001,0.7109800841357773,0.10231808539464632,0.1809026842393476,0.005799146230228753,0.0,304.25403092700003
53765.0,566018.6508,4486554.478999998,2.0,35410.768260000004,53.86271861,24.25,57.66295347222212,925.0326986111113,0.317791,0.9903576455025428,0.0,0.0,0.009642354497457364,0.0,70.262564721
53767.0,565889.3603,4486410.402,2.0,35509.37737,53.16711650000001,25.0,47.9449236111111,742.4523541666672,0.575098,0.8834289915432509,0.051871311064173115,0.0600277965055793,0.004671900886996604,0.0,44.6160316661
53768.0,565779.327,4486947.221,2.0,35359.82732,52.75274091,29.75,34.03296649305555,776.798763888889,0.18648,0.8868785445300459,0.05020612125632603,0.05805079267086553,0.004864541542762395,0.0,337.306201168
53769.0,566284.3769,4486679.052,2.0,35354.34925,53.87049247,22.0,57.91952361111106,722.3940684027779,0.015965,0.9977926926061508,0.0,0.0,0.002207307393849148,0.0,249.526800919
53770.0,566272.3422,4486646.363,2.0,35386.37029,53.88631738,21.0,57.66251111111103,926.6559565972225,0.017667,0.990355271605634,0.0,0.0,0.009644728394365866,0.0,66.9873325076
53771.0,565749.0351,4487962.876,2.0,34626.89926000001,51.85264479,30.0,25.82593645833333,264.263190277778,0.055491999999999986,0.8403947833891391,0.06965006202527316,0.058767648234109474,0.03118750635147825,0.0,5.375623695850001
53772.0,564590.2012,4487750.098,2.0,35148.1647,50.1847435,20.1153846154,24.50247830174569,150.2011160763889,0.6429090000000001,0.9423457988992672,0.0,0.0,0.015995659057508885,0.041658542043224035,359.03739999699997
53774.0,564893.2941,4488413.303,2.0,34559.68812,50.47871553,15.45833333335,24.510824555668115,150.20111885416668,0.386677,0.9423457988992672,0.0,0.0,0.015995659057508885,0.041658542043224035,56.5714226262
53776.0,565526.5933,4488869.27,2.0,33649.42202,50.92588371,20.5294117647,23.716846147004446,329.73752475416666,0.594746,0.9465189736408502,0.009403792364902856,0.009403792364902856,0.01229169627687037,0.017502071544497278,55.597228244200004
53780.0,565922.3111,4488760.966,2.0,33165.251489999995,51.18590503,30.0,36.78738298611112,1036.0217812500002,0.960056,0.9526435185999188,0.017939062511362208,0.02661200110652813,0.0028054177821909827,0.0,24.9593771562
53781.0,565995.2153,4488927.4580000015,2.0,33714.67149,51.10712345,27.0,14.974916396687567,165.20442409444425,0.09168,0.9375823638572252,0.002806458797010977,0.002806458797010977,0.017093700287705363,0.03494015621994657,342.84595375
53782.0,565952.5786,4489056.797,2.0,33649.42202,50.92588371,22.0,17.908201839481407,329.73752475416666,0.077659,0.9465189736408502,0.009403792364902856,0.014283466172879447,0.01229169627687037,0.017502071544497278,340.467516459
53785.0,566876.1747,4484909.987,2.0,36440.81186,56.17838859,0.5,19.980906471258507,90.0107822916667,0.07144600000000001,0.9172227049377124,0.031127712800199506,0.033248154664623414,0.02080405571728494,0.0,342.073957802
53786.0,566360.5887,4486051.8610000005,2.0,35653.519830000005,54.49912918,15.66666666665,21.170136740568854,164.0461162847223,0.221829,0.9737954982073838,0.006838371390368632,0.010040878919006568,0.0015684748034606418,0.006762729204015613,22.374816769000002
53787.0,566503.5455,4486218.696,2.0,35567.361260000005,54.66242351,17.0,22.416472963250246,5.898669902777777,0.08275199999999999,0.12443403709552565,0.38399724559066944,0.4874769693065513,0.0,0.0,85.090264678
53789.0,567033.9976,4486365.581,2.0,34847.26,55.74519162,15.75,22.41659313317088,4.212486555555556,0.6239210000000001,0.16770946388343386,0.37649557830222297,0.5196038574889169,0.0,0.0,77.53366908619999
53790.0,566582.0789,4486137.303,2.0,35567.361260000005,54.66242351,16.75,19.999982812263593,1.866726302083334,0.109327,0.013320879368387523,0.384559011171266,0.6021201094603464,0.0,0.0,352.01752642400004
53793.0,566305.7272,4486659.481000002,2.0,35350.224839999995,53.92504137,21.0,57.66251111111103,926.6559565972225,0.026936,0.990355271605634,0.0,0.0,0.009644728394365866,0.0,69.5721636823
53794.0,566305.3592,4486686.62,2.0,35338.82484,53.88805444,22.0,57.91952361111106,722.3940684027779,0.011767,0.9977926926061508,0.0,0.0,0.002207307393849148,0.0,251.031282648
53795.0,566367.697,4486682.512,2.0,35276.1871,54.00484714,21.5,59.689444444444426,926.6559565972225,0.055251,0.990355271605634,0.0,0.0,0.009644728394365866,0.0,69.6330619485
53796.0,566344.2804,4486701.063999998,2.0,35285.1495,53.9449261,22.0,59.926152430555604,722.3940684027779,0.039847,0.9977926926061508,0.0,0.0,0.002207307393849148,0.0,249.22849453799998
53797.0,566394.9322,4486720.386,2.0,35247.950280000005,53.98406424,22.0,59.926152430555604,722.3940684027779,0.027548000000000003,0.9977926926061508,0.0,0.0,0.002207307393849148,0.0,248.962591076
53798.0,566205.6146,4487359.803,2.0,34325.47779,52.50834601,27.5,20.082036377013573,221.0271834375,0.805706,0.9909274700238454,0.00024396141518813727,0.00024396141518813727,0.004435024866985565,0.004067693132435856,356.27421609099997
53799.0,565966.7528,4486778.717,2.0,35298.24619,53.87730025,27.6111111111,25.999911805555648,5.408151798611108,0.48154,0.0,0.5452132645526206,0.4547867354473794,0.0,0.0,306.038614685
53800.0,566418.3131,4486701.112,2.0,35260.59881,54.02239954,22.0,59.689444444444426,926.6559565972225,0.011789,0.990355271605634,0.0,0.0,0.009644728394365866,0.0,70.71251994069999
53801.0,566437.6004,4486436.633,2.0,35343.93445,53.99439228,19.7,19.255670125310786,163.68872552083343,0.27828200000000003,0.9699247928190908,0.011552980989732236,0.010173904148060594,0.0015704964228014688,0.006853648805075558,350.46448076400003
53802.0,566348.6013,4486686.671,2.0,35298.24619,53.87730025,22.0,18.78840307764163,300.45348315972245,0.053101,0.9806023701866686,0.0061476466142906935,0.005391508687815314,0.0040662760824103856,0.003839885606517012,338.395695203
53803.0,566503.3198,4486700.537,2.0,35094.204289999994,54.25868641,22.16666666665,26.954867361111088,137.01159166666667,0.185184,0.9920609550407794,0.0004277900248484296,0.00041985385480329,0.00709140107956882,0.0,68.9189852801
53804.0,566534.7877,4486729.181,2.0,35094.204289999994,54.25868641,23.0,50.59445555555561,229.89319583333344,0.137218,0.9844548205697188,0.0,0.0,0.015545179430281103,0.0,76.9430378846
53805.0,566791.4108,4486841.381,2.0,34613.44394,54.73128891,22.625,59.890160069444455,696.7628069444443,0.483734,0.992060083587145,0.0,0.0,0.007939916412854955,0.0,69.36379788800001
53806.0,566536.069,4486789.693,2.0,35007.25847,54.18490013,23.0,50.450908680555536,226.44450312500018,0.168051,0.9966172097240662,0.0,0.0,0.0033827902759338857,0.0,243.00851013
53807.0,566824.9281,4486881.924,2.0,34521.49469,54.78329592,23.0,59.98993402777779,495.94928819444425,0.5434869999999999,0.9983223359027704,0.0,0.0,0.0016776640972296546,0.0,249.43282314599998
53808.0,566494.699,4486788.715,2.0,35007.25847,54.18490013,22.75,26.92421041666668,172.19925357638888,0.215583,0.9863760772976332,0.006866702237109033,0.00620185364065562,0.0005553668246019889,0.0,248.93467338099998
53809.0,566777.5906,4486805.615,2.0,34852.93105,54.52079528,21.83333333335,26.692270486111113,366.90474722222234,0.179948,0.9874083609054192,0.00015789565924176962,0.00015458456873892288,0.012279158866599957,0.0,69.1593214294
53810.0,567055.8936,4486984.284,2.0,34521.49469,54.78329592,22.0,50.88475833333334,154.18172024305548,0.23068,0.999629754715196,0.0,0.0,0.0003702452848041439,0.0,253.97534175200002
53811.0,566767.0345,4486892.053,2.0,34811.66329,54.4008988,23.0,26.615789236111112,398.6437354166666,0.146537,0.9923103036843341,0.002958275550572835,0.002627109212232645,0.0021043115528605353,0.0,249.641474842
53812.0,567211.2069,4486968.7,2.0,34326.729739999995,55.11560926,21.41666666665,26.87908402777777,230.0166020833336,0.395977,0.9839653802182046,0.0002527741763653147,0.0002470131193067243,0.015534832486123482,0.0,69.49264902520001
53813.0,567437.3152,4487110.443,2.0,34165.72277,55.19481217,22.0,59.959307291666725,650.1310440972226,0.269093,0.9986468764697746,0.0,0.0,0.0013531235302255086,0.0,249.74570728
53814.0,567034.2137,4486917.815,2.0,34613.44394,54.73128891,21.5,50.93794479166671,136.88818368055547,0.168673,0.9929007980312065,0.0,0.0,0.007099201968793702,0.0,63.423476069799996
53815.0,567630.892,4487157.221,2.0,33777.51558,55.69787700000001,22.785714285700003,59.80262430555558,833.6511920138886,0.631301,0.9923512256581098,0.0,0.0,0.007648774341890106,0.0,69.3960050378
53816.0,567500.7270000001,4487123.335,2.0,34266.24878,55.0090884,22.0,18.672659115901737,556.6427649305554,0.054627,0.9582497231697324,0.007709289456463313,0.007176263228484706,0.010511124742745674,0.018576819315512142,348.424927378
53818.0,567184.7277,4487049.722,2.0,34266.24878,55.0090884,22.625,26.853230555555573,244.46204652777786,0.408492,0.9873739722666316,0.004954762541120985,0.0043899607586609535,0.0032813044335863336,0.0,249.20427226700002
53819.0,567740.4496,4486262.728,2.0,34756.12443,55.85262414,11.642857142850001,19.898341659275783,638.1511687499999,0.295835,0.9505418533369148,0.012467897882674486,0.010101857461912708,0.012184906678905656,0.016695647770170036,332.980224065
53820.0,568453.9711,4485997.075,2.0,34241.145919999995,57.89153238,4.736842105265,26.673835047208357,382.4582944097225,0.674751,0.9217896568146547,0.010065241424636379,0.009844730839175593,0.00550868151542084,0.05329078076649904,59.495420971899996
53821.0,567953.2242,4485878.254,2.0,34988.13237,56.53540463,6.583333333335,21.183167337767244,224.32812826388889,0.25086,0.9282527363300144,0.010684768863594207,0.008767721431796745,0.00856893118577354,0.0437183928074372,335.63897957
53822.0,567541.7926,4486851.024,2.0,34326.729739999995,55.11560926,18.75,21.079314162660516,284.5605739583332,0.287825,0.9294805850660908,0.010834238528902343,0.00977561717618062,0.017185181746353275,0.03692024809902333,346.186145274
53823.0,567580.0424,4486454.557,2.0,34756.12443,55.85262414,15.0,22.41659313317088,4.212486555555556,0.06968400000000001,0.16770946388343386,0.37649557830222297,0.5196038574889169,0.0,0.0,69.80454801260001
53824.0,567650.4123,4486502.44,2.0,34691.32247,55.83558827,15.5,21.25469764040801,640.1947854166667,0.041319,0.9493540697195368,0.01227393655878393,0.011292319407150649,0.01214794196039802,0.016651770557541582,25.1034180432
53825.0,567639.7811,4486583.858,2.0,34632.07837,55.6873625,16.5,21.079314162660516,284.5605739583332,0.066804,0.9294805850660908,0.010834238528902343,0.00977561717618062,0.017185181746353275,0.03692024809902333,337.690633288
53827.0,567867.1981,4487271.142,2.0,33767.07694,55.66068768,25.4,59.959307291666725,650.1310440972226,0.301447,0.9986468764697746,0.0,0.0,0.0013531235302255086,0.0,249.286717195
53828.0,567594.1652,4487203.256,2.0,34085.02861,55.21001352,23.0,24.897213888888864,278.80701145833336,0.13514,0.9834634687741914,0.006329348744771681,0.006392278001777674,0.0038149044792593454,0.0,248.36854764400002
53829.0,567744.4478,4487098.0589999985,2.0,33995.66153,55.67193377,22.5,26.76378750000001,308.91774895833333,0.294172,0.9874513973631904,0.003691380190694536,0.0035964482856815686,0.005260774160433543,0.0,79.6606190054
53830.0,568051.6124,4487235.183,2.0,33788.36559,55.76873103,24.5,26.76378750000001,308.91774895833333,0.134647,0.9874513973631904,0.003691380190694536,0.0035964482856815686,0.005260774160433543,0.0,49.720614052799995
53831.0,568036.784,4486849.562,2.0,33769.72477,56.40115479,19.03125,22.034978332270423,355.6342347222221,0.613183,0.9655325198675748,0.013444848557678094,0.01259540555691499,0.008147356890284908,0.0,54.016452684399994
53832.0,568580.7425,4486885.9,2.0,33769.72477,56.40115479,16.25,25.35410614650845,291.0196932291667,0.320727,0.9769803065130472,0.007676927431990663,0.009320966299424548,0.003533219207316442,0.0,330.692628992
53833.0,568859.2492,4487332.379,2.0,32971.43653,57.20370268,17.96875,22.40891636773375,34.67337941319444,0.577358,0.5893671932684437,0.07594109475377649,0.09445435519496456,0.0069658743205170065,0.22294608059599416,63.5484173853
53834.0,566657.8132,4488146.056,2.0,33689.29212,53.43412794,30.33333333335,20.65131660724099,356.1262371527778,0.516304,0.9318045151621392,0.016150529950875896,0.016721925266224742,0.013315260927304584,0.02047138310920677,85.50677047479999
53835.0,566130.6395,4488486.223,2.0,33797.27009,51.31453302,30.0,16.269018448161273,308.575948125,0.482105,0.9125867832993672,0.03208233108779019,0.029110499453874106,0.002692119975929877,0.02134415134490029,342.95509593599996
53836.0,566227.2429,4489227.199,2.0,33165.251489999995,51.18590503,20.625,45.427957638888856,291.2698701388892,0.263473,0.9254848648926556,0.0320767280207899,0.029571917263726436,0.01286648982282809,0.0,32.8800341193
53837.0,566541.0215,4489560.228999998,2.0,32686.84222,51.40683388,15.375,40.056491319444454,1327.2919652777773,0.308916,0.9466374491144192,0.02110804690514734,0.02716602060550989,0.005088483374923612,0.0,53.5662700062
53838.0,567113.0769,4488184.66,2.0,33633.04531,53.53939817,32.75,22.81328528745668,611.7118253472222,0.051963,0.9607698261514418,0.014060867937010292,0.013545006420519952,0.011131942573633556,0.0,84.2278385372
53839.0,566853.7996,4488877.594,2.0,32846.874939999994,51.37869201,28.0,17.414768772784527,9.840935632638882,0.907972,0.350388225412708,0.017818169855069926,0.017818169855069926,0.0,0.5847335579328733,342.807404894
53840.0,566180.9053,4489256.858,2.0,33226.0597,51.14400865,18.0,44.25415868055559,332.1257579861111,0.19702,0.967013047633698,0.010987254503040729,0.017573858507282658,0.0044258393559786025,0.0,225.95733026
53841.0,566464.5487,4489525.647,2.0,32771.30867,51.30035213,14.5,39.75344340277778,1315.4927961805552,0.28891100000000003,0.9667815807144878,0.013754605745047863,0.018092266270953897,0.001371547269510375,0.0,229.977906365
53842.0,567076.6341,4489767.84,2.0,32169.38779,52.12803299,19.42857142855,41.45102500000004,460.7044159722222,0.415783,0.9122528128844932,0.036084339784424296,0.044465048405923024,0.007197798925159422,0.0,76.5002891704
53843.0,567321.1882,4489909.249,2.0,31576.69708,52.21432932,19.08333333335,43.129050694444466,866.5874857638887,0.758215,0.9644433976703848,0.013343563530649069,0.018204743231228174,0.004008295567737979,0.0,60.3811567846
53844.0,567229.595,4489899.692,2.0,31637.25979,52.1643728,19.0,42.099921874999964,1000.017635763889,0.777686,0.968946309312852,0.011812230357340437,0.01794816585796281,0.0012932944718449654,0.0,241.450392324
53845.0,567094.8156,4489910.739,2.0,32245.28795,51.66005286,17.5,36.405269791666704,315.4755517708332,0.071601,0.9322872879277819,0.03689398133523997,0.029241653431618664,0.001577077305359484,0.0,234.684688607
53846.0,567083.6621,4489939.734,2.0,32245.28795,51.66005286,17.0,19.322414333251672,65.18529336180558,0.069687,0.9278041232285968,0.0033221817462342623,0.0033221817462342623,0.010497604812951812,0.05022854965927137,80.4784494395
53847.0,567279.1086,4489927.18,2.0,32161.72293,52.00626852,19.0,19.172938535743665,234.7392228125,0.177127,0.9164302083766406,0.02281286237012625,0.03412070242846376,0.003185194750067303,0.021331787553961118,112.011882989
53848.0,567403.9947,4489831.791,2.0,32169.38779,52.12803299,20.0,18.855251429073128,630.1730055555557,0.021126,0.9222915466225518,0.027813833424918253,0.029009339982221924,0.006785758007750007,0.009811332961815316,317.942803263
53849.0,567606.2077,4490052.5260000015,2.0,31576.69708,52.21432932,19.5,50.298002777777796,493.1445020833333,0.37052,0.9419284596928869,0.020396575500917603,0.02460548001851889,0.007230438228297341,0.0058390465593793,42.4594562589
53850.0,567458.3492,4489746.726,2.0,32175.6361,52.2986114,21.0,21.762708993226767,84.58190600000002,0.043846,0.8877208208151971,0.05307168422874405,0.04855079055119591,0.006788894321661589,0.005224046358115784,3.1071735902099995
53851.0,567738.0933,4489855.5430000005,2.0,31640.60705,52.60032842,22.86363636365,20.57531588590624,102.48439728888893,0.384922,0.9050505124965328,0.0047441316122341145,0.0047441316122341145,0.002278743836209073,0.08309709274245565,54.985548899799994
53853.0,567570.9927,4490135.568,2.0,31637.25979,52.1643728,18.25,46.6262392361111,541.8105690972222,0.253741,0.9723664944336458,0.007455208260141275,0.013136084520069764,0.0028803573800528725,0.004161855406090232,248.70226507900003
53855.0,568402.1683,4487487.238,2.0,33167.95495,56.13599045,24.5,59.80262430555558,833.6511920138886,0.413886,0.9923512256581098,0.0,0.0,0.007648774341890106,0.0,56.860342035200006
53858.0,568407.2241,4487527.355,2.0,33105.072239999994,56.09399118,25.0,59.959307291666725,650.1310440972226,0.444009,0.9986468764697746,0.0,0.0,0.0013531235302255086,0.0,235.02786802
53859.0,568121.3875,4487952.501,2.0,33011.64563,54.50009208,30.8076923077,19.949008332843498,295.2323760416665,0.543723,0.9313944277270928,0.02319532469942136,0.021138514157729018,0.005290310654975022,0.015899504187125418,339.395656428
53860.0,567566.1466,4488265.53,2.0,33011.64563,54.50009208,33.79166666665,20.912150108348285,324.2661302083332,0.5211359999999999,0.9403896374103884,0.011521611217524805,0.012082749638302288,0.007675943586927511,0.027444079550472518,77.94087490359999
53861.0,567893.9369,4488558.694,2.0,32789.744439999995,53.87796634,35.75,19.120450230997655,243.12335527777776,0.261496,0.9403308539697812,0.022677683651200792,0.01838808306550147,0.009567262924747036,0.007078563881947813,337.657351329
53863.0,568292.1352,4487512.578,2.0,33507.27452,55.74158691,26.0,25.148387017183648,609.1522093749999,0.042925,0.9651487380796948,0.01202886229325184,0.010920099675942364,0.005306557567445805,0.005829475624243124,338.79198142900003
53864.0,567968.8626,4487428.065,2.0,33507.27452,55.74158691,27.22727272725,26.81187118055555,278.80701145833336,0.412703,0.9834634687741914,0.006329348744771681,0.006392278001777674,0.0038149044792593454,0.0,243.013332798
53865.0,568323.8184,4487428.61,2.0,33546.470539999995,55.83875057,24.0,22.77546142048116,609.1522093749999,0.068648,0.9651487380796948,0.01202886229325184,0.010920099675942364,0.005306557567445805,0.005829475624243124,339.661970941
53866.0,568398.1909,4487243.622,2.0,33610.725080000004,55.99202012,21.625,22.74327076155796,635.3114336805559,0.179249,0.9683342700552472,0.011491437797789812,0.011027195085329771,0.005733014463995173,0.0025249841651999267,337.264804563
53867.0,568238.8269,4487340.134,2.0,33610.725080000004,55.99202012,23.5,24.870796875000032,308.91774895833333,0.137318,0.9874513973631904,0.003691380190694536,0.0035964482856815686,0.005260774160433543,0.0,70.5955672991
53868.0,568441.2213,4487414.68,2.0,33422.39715,56.13650162,23.0,24.768133680555554,423.17528263888903,0.131411,0.981020555747374,0.0015397347348416936,0.002075025880838389,0.004798391734512888,0.010566291902432938,58.1053809529
