ID,DIR,angle
53910,0,99.95074078920
53911,1,193.51140726800
55070,0,331.13595819600
55071,0,74.56341236400
55072,0,329.92695867400
55073,0,60.52103234960
55074,0,330.92232808600
55075,0,65.95781064330
55076,0,39.33431238450
55077,0,17.33323322620
55078,1,204.41580923500
55079,1,208.86269689500
55080,1,217.99447491800
55081,1,38.24479690910
55082,1,29.23613150570
55083,1,35.37419140980
55084,1,32.33593796060
55085,0,122.78392405500
55086,1,214.27516973800
55087,0,122.08346634500
55088,1,33.24902192110
55089,1,21.94794177900
55090,1,209.32645949900
55091,1,209.88722250400
55092,1,201.79694917900
55093,1,16.10331874860
55094,1,21.46763554140
55096,0,123.90459201300
55097,0,115.96979467000
55098,0,352.22800075300
55099,1,29.84969213440
55100,0,351.12776827200
55101,1,201.89721163900
55102,1,38.46469485350
55103,1,23.41829027980
55104,1,35.96290986590
55105,0,126.54228225900
55107,1,202.17312242000
55108,1,206.52610433200
55109,1,56.44081443240
55110,0,114.73410828300
55111,1,214.23316430000
55112,0,117.77306068800
55113,0,64.83246738820
55114,0,335.36395236000
55115,0,120.69650197700
55117,0,331.69656727000
55118,0,47.71566448790
55119,0,323.69408595600
55120,0,327.02893928300
55121,0,50.46638883670
55122,0,345.45436092200
55123,0,54.40865411270
55124,0,48.31722966400
55125,0,133.10599886600
55127,0,349.76337444700
55128,0,356.49047675600
55129,0,104.23775231600
55130,0,0.63175270802
55131,0,105.14437000300
55132,1,221.28986443000
55133,0,358.74084230300
55135,0,340.53898375500
55136,0,39.79484904180
55137,0,59.80876616120
55138,0,340.79069717400
55139,0,29.80395379330
55141,0,323.98094925800
55143,0,318.63192350100
55144,0,315.47774969500
55145,0,341.13921712400
55147,0,340.69396188800
55148,0,318.96708169700
55149,0,33.50789454040
55150,0,117.92154333200
55151,0,112.95425267300
55152,0,31.76918867370
55153,0,58.82594829510
55154,0,45.94378294450
55155,0,116.64971526000
55156,0,43.49922409260
55157,0,315.22360444400
55160,0,127.55734378900
55161,0,2.88290187696
55162,0,124.26955584200
55163,0,52.85474245220
55164,0,126.25977947600
55165,0,41.70485570630
55167,0,108.83425598400
55168,0,103.77974192200
55169,0,13.22229606960
55170,0,105.02988468500
55171,0,358.16607580400
55172,0,125.74762029400
55173,1,210.78598194400
55174,1,33.42980206790
55175,0,79.00765211360
55176,1,21.53782575650
55177,0,122.11530599600
55178,0,34.70872294960
55179,1,227.81075247400
55180,1,202.73047920400
55182,0,58.04158075560
55183,0,124.99798860500
55184,1,125.09234929800
55185,1,15.18597243330
55186,1,304.89089249600
55187,1,134.80058671400
55188,0,131.84587248500
55189,1,296.76044137300
55190,1,314.86660890200
55191,1,58.16930408410
55193,1,306.30695671000
55194,1,246.36429974100
55195,1,177.51950158300
55196,1,349.59719626100
55197,1,64.64521310540
55198,1,118.38926868500
55199,1,299.80266070500
55200,1,116.25289794000
55201,1,295.70259893300
55202,1,57.86533236950
55203,0,59.26146205400
55204,0,352.30104459200
55205,0,29.72255582210
55206,0,75.92192061210
55207,0,24.03585203980
55208,1,135.02265520700
55209,1,97.95503185770
55210,0,20.53614979730
55211,1,314.60566183800
55212,0,75.05232406630
55213,0,72.95751274690
55215,0,76.77281625990
55217,0,75.03856629570
55222,1,203.52457448700
55223,1,193.31933867900
55224,1,299.81949854400
55225,1,2.15128873139
55226,1,157.64758514800
55227,1,191.09563988500
55228,1,134.34894102800
55229,1,134.56540069700
55230,1,9.44896300957
55231,1,292.97782502500
55232,1,134.53466607600
55233,0,16.88893991130
55234,1,156.31810321900
55235,1,8.04473423730
55237,0,20.70773872210
55238,1,315.00085398500
55239,1,312.40984737700
55240,1,149.74286511300
55241,1,11.39763677880
55242,1,265.30065365900
55243,1,151.81320344700
55245,0,14.01547572010
55246,0,10.50794492190
55247,0,90.51226603770
55248,0,1.69464149097
55249,0,100.07317244900
55250,0,42.20275129500
55251,0,98.25698066200
55252,0,24.25799160980
55253,0,99.07225874290
55254,0,3.22674749905
55255,0,98.11721452110
55256,0,114.76278958600
55257,0,30.26704867290
55258,0,359.81887319900
55259,0,84.47762414070
55260,0,358.28401581800
55261,0,124.37433816100
55262,0,325.72597073200
55263,0,37.75757748300
55264,0,117.77636159100
55265,0,23.55973625820
55266,0,75.65549166430
55267,0,350.27007704000
55268,0,28.17467532110
55269,0,111.88720775200
55270,0,91.89155152830
55271,0,23.44240751150
55272,0,84.19011186480
55273,0,82.82626625750
55274,0,314.53876909000
55276,0,355.16956949000
55277,0,16.25699512970
55279,0,123.14823915500
55280,0,46.58887550150
55281,0,25.31663452570
55282,0,27.09119676220
55283,0,337.43985015400
55284,0,108.15088613900
55285,0,56.66182110950
55286,0,353.15906442200
55287,0,19.57604379440
55288,0,45.25287126130
55289,0,84.70153838100
55290,0,98.37343377660
55291,0,61.34069966090
55292,0,52.25306143260
55293,0,32.54762027880
55295,1,104.87241406600
55296,1,103.17250338700
55297,1,89.90549902590
55298,1,91.59959199920
55300,0,73.64111081690
55301,0,76.92333579540
55302,1,315.02211406700
55303,1,130.34541044000
55304,1,340.05139209200
55305,1,308.33692230700
55306,0,74.34383002350
55307,1,110.68124971700
55308,1,110.26397627100
55309,0,74.09454538270
55310,1,289.39179831800
55311,0,74.34498599930
55312,1,300.63742390200
55313,1,29.80615741320
55314,1,204.39078033400
55315,1,209.93544748900
55316,0,6.20091318423
55317,1,288.80733833900
55318,1,284.74176516200
55319,1,265.70210042800
55320,0,5.30428554474
55321,0,74.88767947740
55322,0,131.16437468600
55323,0,355.29000577300
55324,1,85.31137686520
55325,0,355.97591775500
55326,1,271.01341468100
55327,0,75.45985413290
55328,0,355.71776047500
55329,0,95.86299739070
55330,0,91.76621259790
55332,1,197.42661966600
55334,1,14.85349362350
55335,0,32.45711046090
55336,0,96.29450840840
55337,0,90.46038094860
55339,0,84.66226522000
55340,0,86.80683015890
55341,1,249.97242455500
55343,1,174.89128574000
55344,1,353.89180282900
55345,1,357.12249670600
55346,0,103.29141410400
55349,1,14.29646313630
55350,0,7.29640467371
55351,0,99.00242281680
55353,0,31.03206442740
55354,0,5.13089209899
55355,0,100.92523646900
55356,1,84.24191378350
55357,1,90.48772559280
55358,1,90.02540785520
55359,1,85.71534695690
55360,1,258.22010903300
55361,1,264.33692863900
55362,1,265.52650259000
55363,1,262.63364626300
55364,0,121.38155951800
55366,1,83.68366881600
55367,0,356.09622414200
55368,1,265.74442082700
55369,1,267.14292499000
55370,1,265.59766689800
55371,0,80.77727133140
55372,0,357.29621221800
55373,0,82.61920953210
55374,0,354.41476462800
55375,0,355.01020991700
55376,0,89.09966876060
55377,0,83.80799553040
55378,1,80.07370986170
55379,1,258.44701935700
55380,1,268.59190320600
55381,1,73.43196511880
55382,1,73.49850255140
55383,1,253.89967366000
55384,1,72.93243208370
55385,1,250.48819419000
55386,0,355.01450954500
55387,0,350.11977433500
55388,0,342.96728366500
55389,0,353.37403592000
55390,0,83.63802585060
55392,0,77.27660283030
55393,0,81.20912813380
55394,0,11.31263753810
55395,0,5.99930462886
55396,0,15.43583257510
55397,0,78.19346134910
55398,0,349.43851891400
55399,0,76.01231956970
55401,0,79.25961981200
55402,0,80.39680263570
55403,0,349.42780088300
55404,0,56.44961352510
55405,0,338.29303994500
55406,0,80.59732310540
55407,0,73.87396057460
55408,0,131.65421594300
55409,0,73.38386919960
55410,0,315.29059758700
55411,0,332.35933069400
55412,0,80.64625516460
55413,0,38.14649035730
55414,0,124.23627545900
55415,0,62.31716794190
55416,0,44.75923416720
55417,0,47.98335043680
55418,0,37.04690111520
55420,0,124.48246679100
55422,0,122.29391993100
55423,0,58.20130837830
55424,1,304.55437786000
55425,1,124.90415573800
55426,0,41.91362424190
55427,0,6.38183471964
55428,1,309.02550789200
55429,1,124.65491289600
55431,0,352.42284552000
55432,0,125.49301648300
55433,0,102.75057505200
55434,1,298.86413200200
55435,0,36.83604437270
55436,1,296.33801434900
55437,1,304.83362574000
55438,0,35.05017714590
55439,0,41.89753590530
55440,0,127.38373632600
55442,0,44.60655743770
55443,0,34.34270165990
55444,0,98.01794631020
55445,0,22.45281364060
55446,1,303.09853714700
55447,0,41.54223844700
55448,1,303.36689876700
55449,0,121.53160726000
55450,0,29.00041631240
55451,0,57.14999393130
55452,0,104.37460027600
55453,1,161.04693524500
55454,1,6.65811711781
55456,0,84.47681394530
55457,0,356.23629785100
55458,0,87.51690241200
55459,0,328.73407409500
55461,0,350.71004523200
55462,0,351.83210612900
55464,0,344.54093487900
55465,1,71.17557055910
55466,1,264.11575641700
55467,0,2.11360812115
55468,0,83.57722267610
55469,0,356.30488301500
55470,0,104.60785675800
55471,0,83.25511337800
55472,0,345.14500094400
55473,1,90.00331692960
55474,1,270.02099387100
55475,0,71.54116950380
55476,0,334.34591306700
55477,0,342.47919745300
55478,0,27.84772575490
55479,0,339.05197038200
55480,0,132.48275020200
55481,0,116.91086282800
55482,0,48.90953759740
55483,0,78.13110600010
55484,0,353.75738249600
55485,0,130.21832719000
55486,0,349.64829468000
55487,0,354.08105803300
55488,0,75.91308100000
55489,0,351.71728883500
55490,0,55.87737952690
55491,0,348.88411870100
55492,0,77.09141506290
55493,1,8.39337460116
55494,0,90.51157566060
55495,1,350.34402012100
55496,1,84.46928169240
55497,1,271.46506353600
55498,0,334.24370574600
55499,0,334.45954628700
55500,0,63.18921193650
55501,1,100.11844143500
55502,1,91.23412605770
55504,1,261.09129309900
55505,1,265.57726317000
55506,1,85.61497124010
55507,0,321.78210131300
55508,0,325.97874784000
55509,1,265.28143423100
55510,0,323.19412825300
55511,1,103.17666422600
55512,0,317.49745443300
55513,0,64.40017055040
55514,0,132.65448827800
55515,1,12.44697074850
55516,1,39.63728725380
55517,1,115.73987336800
55518,1,116.69041794700
55519,0,132.73362539600
55520,1,119.90421388300
55521,1,216.33817733400
55522,0,127.66305807100
55523,1,216.72005078300
55524,1,125.45983195500
55525,1,219.21875542100
55526,1,296.54165746600
55527,1,296.60644537800
55528,1,294.33517168500
55529,1,37.54760833880
55530,1,296.95593470600
55531,0,322.49320997700
55532,0,44.81745174220
55533,0,59.34499769790
55534,0,40.81284045540
55535,0,78.07134404000
55536,0,45.28865943190
55537,0,37.27932312830
55538,0,103.52962953400
55540,0,31.01857116280
55541,0,129.28320001800
55542,0,49.43938970950
55543,0,123.42853266800
55544,0,36.96470235890
55545,0,94.05822238840
55546,0,105.22136406600
55547,0,49.28549408940
55548,0,25.85079422570
55549,0,33.01985044580
55550,0,67.38890245790
55551,0,332.84221123200
55552,0,65.91351889750
55553,0,353.03062424500
55554,0,90.06531696760
55555,0,323.48476566400
55556,0,44.34102999770
55557,0,333.33482255700
55558,0,332.06864888100
55559,0,88.67447439390
55560,1,63.93393196680
55561,0,92.22572190460
55562,0,87.91236146020
55563,0,4.80841459914
55564,1,354.67723194500
55565,0,331.80324002600
55567,0,69.97830518300
55568,0,337.32986896800
55569,0,326.17274494700
55570,0,66.13064885260
55571,0,65.65932254320
55572,0,329.53196618500
55573,0,79.70079692600
55574,1,114.69035941600
55575,1,116.57656601700
55576,1,105.55473839100
55577,1,104.98881258500
55578,1,300.48587537000
55579,1,283.43844684100
55580,1,99.04559211240
55581,0,331.23672499000
55582,0,103.33452228400
55583,1,92.64019696980
55584,1,272.57181366900
55585,1,297.73292545600
55586,1,283.83903298200
55587,0,45.89105654870
55588,1,208.84979079600
55589,0,45.82203946650
55590,1,22.84701127310
55591,0,99.86216394550
55592,0,31.48753109810
55593,0,121.57275203000
55594,0,346.61500481800
55595,1,259.32589520900
55597,1,190.44287860200
55598,1,98.87756565840
55599,1,97.05286393800
55600,1,1.86938883634
55601,1,103.50453641300
55602,1,282.78123860700
55603,1,215.36434742800
55604,1,277.29114022400
55605,1,5.96828819572
55606,1,290.28758223000
55607,1,106.74611997600
55609,1,116.80913832600
55611,1,294.91856284400
55612,1,17.48452059110
55613,1,188.51529313300
55614,1,189.87647044000
55617,1,4.92596324511
55618,0,67.79350615610
55619,0,319.84574440400
55620,1,205.29240298800
55621,1,218.14456188300
55622,0,124.65696503700
55623,1,57.15793473680
55624,0,124.64838242500
55625,0,124.27004374400
55626,1,29.59348118580
55627,0,49.89499110870
55628,0,334.83425252200
55629,0,330.64476893000
55630,0,54.87662808840
55631,0,329.25555166200
55632,0,330.44799128500
55633,0,31.75507478620
55634,0,79.19436738200
55635,0,82.38365440220
55636,1,19.98992685360
55637,1,125.85058821100
55638,0,47.01773962860
55639,0,16.86545776290
55640,1,117.35250103600
55641,1,296.57834095700
55642,1,117.35331534400
55644,0,27.88301047360
55645,1,296.15521036400
55646,0,17.79479834860
55647,0,341.81774673900
55648,1,218.24281500700
55649,0,346.92527103400
55650,0,345.13608998400
55651,1,110.74467457700
55652,1,338.86921230900
55653,1,280.61172703500
55654,0,350.48171347100
55656,0,348.01204142900
55657,1,40.27587207340
55658,1,94.06539074490
55659,1,320.15813968400
55660,1,290.01650907700
55661,0,324.51316436500
55662,0,60.54323770970
55663,0,330.91270688000
55664,0,43.57374761980
55665,0,52.63246187310
55666,0,325.82579961000
55667,0,54.38024812130
55668,0,329.50320285000
55669,0,55.93140466240
55670,0,47.62702057870
55671,0,329.63881372100
55672,0,330.62054746800
55673,1,67.87270352190
55674,1,249.07642020900
55675,0,58.87514888480
55676,0,330.23117927000
55677,0,329.90624721500
55679,0,328.55226149700
55693,0,106.24892298900
55694,1,280.12594456100
55695,1,153.56884892000
55696,1,319.91753797700
55697,1,169.56781278000
55698,1,12.86309347790
55701,0,321.67600244900
55702,0,335.51834505000
55703,1,139.96008165500
55704,1,246.20927950000
55705,1,246.15006317300
55706,0,25.21615586890
55707,0,121.95575156900
55708,0,31.90631732560
55709,0,122.07071142500
55711,0,32.94380381210
55712,1,42.41793010800
55714,1,228.64658225700
55715,1,227.90967963000
55716,1,46.55263830460
55717,1,40.55533683950
55719,1,34.89989225700
55720,1,218.39380482400
55722,1,219.87238917900
55723,1,34.98645196070
55724,1,44.47700638450
55725,1,218.82389158200
55727,1,213.06159593700
55728,1,209.34460688000
55729,1,35.30618070690
55730,1,22.56032739300
55731,1,28.25615259290
55732,0,121.66720030600
55733,1,30.49402338000
55734,0,122.37459374000
55736,0,349.51720587000
55737,0,331.17730346700
55738,0,334.61530189200
55739,0,15.19241274480
55740,0,17.39137480130
55741,0,16.68572871800
55742,0,105.97401134800
55743,0,16.04810248460
55744,0,16.60464613350
55745,0,16.59030939720
55746,0,33.71885642310
55747,0,31.84808568400
55748,0,123.16657595600
55749,1,303.04758103100
55750,0,17.99350653710
55751,0,33.09064112750
55752,0,123.35670922900
55753,0,31.03744933700
55754,0,31.93986306410
55755,0,16.51742999450
55756,0,107.77040370700
55757,0,16.90108936880
55758,1,215.30535632800
55759,1,221.38636975100
55760,0,125.39972348800
55761,1,218.36060662700
55762,1,212.17352880000
55763,1,25.95059384270
55765,1,212.23712674100
55766,1,32.59070338410
55767,0,126.50415115000
55768,0,128.55622303900
55769,1,214.80792022700
55770,1,30.26291162000
55771,1,33.90636277830
55772,1,35.46286529140
55773,1,213.03222743200
55774,1,206.95501174700
55775,0,128.11459910000
55776,0,35.12206109790
55777,0,30.64814185960
55778,0,21.12969277580
55779,0,32.85876370260
55780,0,127.68330709000
55781,0,48.14273113830
55782,0,17.04968459020
55783,0,106.97429323900
55784,0,16.56595597870
55785,0,16.49927645170
55786,0,17.16426872580
55787,0,15.07632325620
55788,0,125.95631392700
55789,0,17.73113544310
55790,0,16.51206873850
55792,0,102.56945021800
55793,1,350.96861088800
55794,0,80.73067197160
55795,0,81.14514915720
55796,1,350.78240520500
55797,0,352.06637653100
55798,0,80.86160209850
55799,0,351.12084176200
55800,0,85.05957758970
55801,0,81.81729719880
55802,0,80.64448114420
55803,0,351.05378057000
55804,0,95.51651743150
55805,0,79.40734057590
55806,1,114.88462641600
55807,1,121.72340288200
55809,1,297.02920541000
55810,1,322.73182945100
55811,1,275.96717153000
55812,1,304.58223040500
55813,0,38.25438626870
55814,0,37.67480133710
55815,0,39.01768157570
55816,0,132.09678326900
55817,0,132.12429980900
55818,1,152.72101950200
55819,1,121.41002958500
55820,1,148.37441710000
55821,1,131.62803899200
55822,1,237.89899429900
55824,0,323.34923151700
55825,1,219.45750703200
55826,1,117.96095216400
55827,1,116.83638170400
55829,0,317.75572967500
55830,0,37.50123180790
55831,0,129.52520032700
55832,0,128.32974639500
55833,1,270.88227937400
55834,1,51.36544763010
55836,1,4.16013286191
55838,1,103.16300966800
55839,1,109.91490798200
55840,1,287.29398666200
55841,1,290.92032154400
55842,1,296.96667590900
55843,1,119.96174401400
55844,1,8.34942356990
55845,0,124.54637540100
55846,0,36.87447357910
55847,0,124.64717963100
55848,0,37.29508850810
55849,0,127.24917868300
55850,0,126.41272682200
55851,0,36.53606434780
55852,0,126.47952529400
55853,1,218.79669465700
55854,0,127.80588238100
55855,0,127.82565994200
55856,0,37.39202289680
55857,0,128.15900198200
55858,0,37.79643210480
55859,0,38.85974742700
55860,0,127.29739996200
55861,0,38.02649811710
55862,1,217.54010770700
55863,0,128.20828138000
55864,0,37.07701391140
55865,0,17.05475859170
55866,0,16.38891045480
55867,0,126.94835425800
55868,0,16.78006609920
55869,0,37.84937417440
55870,0,127.93595343400
55871,1,32.96791068960
55872,1,72.32006774570
55873,1,215.10865519800
55874,1,215.33062007900
55875,1,208.43200193100
55877,1,51.54550398700
55878,1,15.21855031470
55879,1,210.72643451700
55880,1,267.81143555300
55881,1,200.11361721500
55882,1,196.80356372800
55883,1,206.86860169200
55884,1,210.98592084900
55885,1,18.38004456030
55886,1,15.93829419900
55888,0,127.99240771200
55889,0,16.40070396270
55890,0,128.01360613900
55891,0,49.00090123980
55892,0,127.94370835900
55893,0,48.86382293000
55894,1,16.24736800380
55895,0,127.55931434500
55896,1,17.37024927080
55897,1,15.96135904290
55898,0,35.90833355990
55899,0,48.39699750720
55900,1,197.25805382100
55901,0,127.14458148500
55902,0,38.16083715760
55903,1,16.04635896510
55904,0,128.04061563700
55905,1,19.79587107700
55906,1,20.57570079040
55907,0,127.74856141400
55908,0,38.13069726160
55909,0,127.19795040200
55910,0,36.89937420250
55911,0,35.63597049620
55912,0,128.12550575500
55913,0,127.07355842900
55914,0,47.51462520220
55915,0,39.27228698040
55916,0,127.51791986700
55917,0,48.11559816830
55918,0,37.81511281330
55919,0,127.59561293700
55920,0,38.11150135240
55921,0,37.87057576840
55922,0,41.92948447460
55923,0,127.72145545900
55924,1,303.79874141100
55925,0,33.13885644840
55926,0,127.62858648700
55927,0,344.41420679000
55928,0,9.23843023533
55929,0,127.82404126900
55930,0,11.36108287730
55931,0,37.32406493370
55932,0,127.93331362100
55933,0,127.74498708200
55934,0,127.29197986400
55935,0,128.91349862300
55936,0,38.00725219670
55937,0,126.87458735100
55938,0,38.60014720800
55939,0,39.87133829540
55940,0,37.06641464340
55941,0,128.30240685700
55942,0,128.12919175900
55943,0,127.85500386600
55944,0,37.72766279190
55945,0,127.54872892100
55946,0,38.14168725670
55947,0,125.55505585900
55948,0,37.25727109180
55949,0,127.51540246800
55950,0,12.04076455200
55951,0,127.74319278400
55952,0,11.97492598600
55953,0,127.63082729200
55954,0,36.30099301540
55955,0,128.59199884800
55956,0,36.82497667440
55957,0,38.11195903270
55958,0,35.38097128280
55959,0,128.04939875100
55960,1,217.90859243500
55961,0,126.22874607200
55962,0,127.81661205800
55963,0,36.67833542830
55964,0,127.77284757500
55965,0,37.79122171100
55966,0,36.07064583750
55967,0,127.80023452100
55968,0,38.79427677310
55969,0,11.61974898960
55970,0,11.28245667660
55971,0,38.01014393600
55972,0,127.41055031500
55973,0,11.68899342990
55974,1,217.68317166700
55975,0,127.57118604200
55976,1,37.54500498860
55977,0,73.43669121860
55978,0,72.68787218860
55979,0,81.23947890760
55980,0,81.02527971370
55981,1,169.99868365200
55982,0,81.40754814320
55983,0,83.32673496570
55984,0,351.05233534700
55985,0,81.58313553480
55986,0,101.51816245700
55987,0,81.74491329330
55988,0,86.31277657270
55989,0,91.36806330540
55990,0,349.72374038100
55991,0,94.48153511470
55992,0,1.05497624099
55993,0,3.44561986986
55994,0,81.80740804510
55995,0,2.21457566813
55996,0,84.86846375320
55997,0,25.03208830940
55998,0,358.00554950800
56000,1,293.50006064100
56003,1,107.61361164600
56004,1,302.06902575600
56005,1,287.35119726600
56006,0,327.81019363800
56007,0,337.02946918400
56008,0,336.20262556300
56009,1,29.86426676040
56010,0,345.62972522100
56011,1,95.16109193160
56012,0,336.59063264700
56013,1,299.46491789100
56014,1,18.64509499180
56015,1,291.09964979800
56016,0,351.28960874400
56017,0,351.12354644100
56018,1,216.74600423000
56019,1,216.82939508700
56020,0,127.59544519600
56021,0,132.98693447600
56022,0,351.44242845200
56023,0,127.63363169000
56024,0,127.89574861800
56025,0,351.28056353400
56026,0,349.66895847100
56027,0,128.36832571800
56028,0,127.17313737500
56029,0,81.13367378780
56030,0,82.02905026440
56031,0,352.39218486200
56032,0,0.97338579506
56033,0,81.13918556180
56034,0,1.94615343671
56035,0,80.74100030500
56036,0,5.16828941706
56037,0,81.70182204090
56038,0,90.23942260560
56039,0,112.48352969400
56040,0,111.25009574600
56041,1,93.29892916400
56042,1,84.12786235450
56043,1,77.91749343040
56044,1,75.81790172300
56045,1,72.21973605190
56046,1,189.79969639300
56048,0,14.76208721840
56049,0,90.23429945960
56050,1,9.38198431266
56051,0,75.02059338740
56052,1,189.61984801900
56053,0,75.00657903430
56054,0,8.78604045303
56055,0,72.76480019100
56056,1,74.08434792140
56057,1,90.66852802150
56058,1,8.84836290498
56059,0,73.81836251420
56061,1,98.69648238750
56062,0,10.21963871270
56063,1,100.70448119400
56064,1,6.18633729634
56065,1,73.28883144750
56066,0,101.91633953800
56067,0,355.60431779200
56068,0,356.33078907100
56069,0,74.71790573090
56072,1,257.27156347400
56073,1,258.81147961900
56077,1,265.76104536700
56079,1,193.54081529400
56080,1,188.50692126300
56081,1,188.85608938000
56086,1,266.63697995400
56087,1,188.37004410500
56088,0,9.08034303147
56089,1,265.11335683500
56090,1,267.12175376700
56091,1,11.94359181630
56092,1,84.61701228170
56093,1,85.16414882830
56095,0,81.40113623100
56097,0,9.25099519735
56098,0,81.21287392540
56099,0,1.71536026564
56100,0,81.12219876530
56102,0,5.54990942475
56103,0,3.95388937161
56104,0,81.27057086320
56105,0,6.30653424253
56107,0,79.24012086640
56108,0,351.21374006600
56109,0,81.74164945380
56110,1,260.77430357800
56111,1,265.47107101700
56113,1,260.29010185000
56115,1,288.76701477600
56116,1,267.79908007900
56118,1,82.95382984250
56119,0,356.97335227800
56120,0,81.18705880420
56121,0,354.60879732500
56123,0,80.92152468550
56124,0,356.12143365600
56125,0,355.94387623700
56126,0,80.94151236930
56127,0,356.02799391100
56128,0,81.04120105860
56129,0,350.78495867800
56130,0,37.85013692450
56131,0,36.82827164870
56132,0,351.20128804900
56133,0,103.19653174700
56134,0,76.85678225990
56135,0,350.90341905400
56136,0,127.95513976300
56137,0,37.57738150880
56138,0,354.07501930900
56139,0,128.23905471500
56140,0,127.65264146200
56141,0,37.90257076560
56142,0,37.74321288500
56143,0,98.92932470100
56144,0,99.05390083620
56145,0,81.31926547080
56146,0,39.00883109610
56147,0,36.33186985400
56148,0,127.97019017600
56149,0,127.26327365800
56150,0,36.59978785730
56151,0,81.05852638420
56152,0,351.60075761500
56153,1,81.11904652770
56154,0,350.25515872200
56155,0,127.94422772200
56156,0,37.78795322130
56157,0,127.91576386200
56158,0,127.89188675700
56159,0,36.87688153570
56160,0,127.64982940600
56161,0,127.93788205700
56162,0,36.47046164770
56163,0,37.48224188180
56164,0,127.41155899100
56165,0,39.47537587460
56166,0,351.05965318800
56167,0,81.33759718620
56168,0,351.15440620400
56169,0,80.23858544870
56170,0,350.47974398800
56171,0,81.75538122050
56172,0,27.46762921670
56173,0,351.77431232900
56174,0,34.55511502610
56175,0,36.60758602600
56176,1,127.82622481400
56177,1,127.77694457900
56178,0,36.39819971980
56179,1,307.80112413000
56180,0,351.18700191600
56181,0,49.77513465350
56182,0,351.09667279100
56183,0,57.18524351270
56184,0,5.42261543997
56185,0,6.64368048600
56186,0,69.26243092080
56187,0,97.44117186980
56188,0,352.96608110400
56190,0,66.71091108960
56191,0,63.59418222660
56192,0,351.04187161700
56194,0,65.96031667480
56195,0,350.80595602100
56196,0,80.80347589720
56197,0,82.55366719500
56198,0,78.15137210550
56200,0,79.33566811480
